ID_Mt4,chromosome_file,position_start
2608,Medtr1g051365,1,20143716
2609,Medtr1g051380,1,20150935
2610,Medtr1g051385,1,20160646
2611,Medtr1g051400,1,20176162
2612,Medtr1g041915,1,20187131
2613,Medtr1g041890,1,20203032
2614,Medtr1g041880,1,20210166
2615,Medtr1g041870,1,20212613
2616,Medtr1g041830,1,20220586
2617,Medtr1g041820,1,20221897
2618,Medtr1g041810,1,20222706
2619,Medtr1g041800,1,20223768
2620,Medtr1g041790,1,20225302
2621,Medtr1g051420,1,20262412
2622,Medtr1g051425,1,20264262
2623,Medtr1g041700,1,20266268
2624,Medtr1g041690,1,20268949
2625,Medtr1g041650,1,20288649
2626,Medtr1g051465,1,20351898
2627,Medtr1g041540,1,20373335
2628,Medtr1g041530,1,20375318
2629,Medtr1g041550,1,20364897
2630,Medtr1g051500,1,20414859
2631,Medtr1g051505,1,20419766
2632,Medtr1g051515,1,20426504
2633,Medtr1g051520,1,20431602
2634,Medtr1g051530,1,20434765
2635,Medtr1g051540,1,20437448
2636,Medtr1g051570,1,20457994
2637,Medtr1g051590,1,20481915
2638,Medtr1g051585,1,20473972
2639,Medtr1g051605,1,20493303
2640,Medtr1g051620,1,20502410
2641,Medtr1g051625,1,20505960
2642,Medtr1g051630,1,20512935
2643,Medtr1g051645,1,20520523
2644,Medtr1g051655,1,20523735
2645,Medtr1g051670,1,20556795
2646,Medtr1g051685,1,20572967
2647,Medtr1g051690,1,20573377
2648,Medtr1g051695,1,20574447
2649,Medtr1g051700,1,20576841
2650,Medtr1g051735,1,20608968
2651,Medtr1g051750,1,20614664
2652,Medtr1g051760,1,20620478
2653,Medtr1g051765,1,20627477
2654,Medtr1g051810,1,20713274
2655,Medtr1g051815,1,20716005
2656,Medtr1g051820,1,20717970
2657,Medtr1g051825,1,20727826
2658,Medtr1g051840,1,20760129
2659,Medtr1g051855,1,20770016
2660,Medtr1g051860,1,20771871
2661,Medtr1g051880,1,20778884
2662,Medtr1g051895,1,20787827
2663,Medtr1g051945,1,20851639
2664,Medtr1g052005,1,20907033
2665,Medtr1g052030,1,20930860
2666,Medtr1g052035,1,20932305
2667,Medtr1g052045,1,20942638
2668,Medtr1g052055,1,20945121
2669,Medtr1g052065,1,20951076
2670,Medtr1g052090,1,20975907
2671,Medtr1g052100,1,20983048
2672,Medtr1g052110,1,20989264
2673,Medtr1g052115,1,20997967
2674,Medtr1g052120,1,21006594
2675,Medtr1g052125,1,21009707
2676,Medtr1g052130,1,21010395
2677,Medtr1g052135,1,21011208
2678,Medtr1g052140,1,21020690
2679,Medtr1g052165,1,21052080
2680,Medtr1g052170,1,21057285
2681,Medtr1g052175,1,21063765
2682,Medtr1g052185,1,21073526
2683,Medtr1g052205,1,21094590
2684,Medtr1g052210,1,21098631
2685,Medtr1g052225,1,21113373
2686,Medtr1g052230,1,21117849
2687,Medtr1g052260,1,21138007
2688,Medtr1g052270,1,21144838
2689,Medtr1g052275,1,21150195
2690,Medtr1g052285,1,21165430
2691,Medtr1g052305,1,21180553
2692,Medtr1g052310,1,21182416
2693,Medtr1g052315,1,21183250
2694,Medtr1g052330,1,21192838
2695,Medtr1g052345,1,21204740
2696,Medtr1g052380,1,21253346
2697,Medtr1g052385,1,21257286
2698,Medtr1g052390,1,21263191
2699,Medtr1g052405,1,21268997
2700,Medtr1g052410,1,21274594
2701,Medtr1g052415,1,21278916
2702,Medtr1g052420,1,21280229
2703,Medtr1g052425,1,21282482
2704,Medtr1g052430,1,21286418
2705,Medtr1g052435,1,21291571
2706,Medtr1g052465,1,21311794
2707,Medtr1g052470,1,21321554
2708,Medtr1g052475,1,21336471
2709,Medtr1g052490,1,21352539
2710,Medtr1g052500,1,21357121
2711,Medtr1g052505,1,21362961
2712,Medtr1g052510,1,21370670
2713,Medtr1g052515,1,21372033
2714,Medtr1g052525,1,21383883
2715,Medtr1g052530,1,21386135
2716,Medtr1g052535,1,21392688
2717,Medtr1g052560,1,21426963
2718,Medtr1g052575,1,21445025
2719,Medtr1g059490,1,21459741
2720,Medtr1g006460,1,21471482
2721,Medtr1g059430,1,21477426
2722,Medtr1g052595,1,21495846
2723,Medtr1g059270,1,21508003
2724,Medtr1g052605,1,21514603
2725,Medtr1g059280,1,21515828
2726,Medtr1g052610,1,21520177
2727,Medtr1g059290,1,21522614
2728,Medtr1g052615,1,21524679
2729,Medtr1g052620,1,21531046
2730,Medtr1g052640,1,21538163
2731,Medtr1g052680,1,21619248
2732,Medtr1g052685,1,21621260
2733,Medtr1g052700,1,21636231
2734,Medtr1g052715,1,21675057
2735,Medtr1g052720,1,21678575
2736,Medtr1g052730,1,21687916
2737,Medtr1g052765,1,21715741
2738,Medtr1g052770,1,21723890
2739,Medtr1g052785,1,21735360
2740,Medtr1g052795,1,21740793
2741,Medtr1g059100,1,21760388
2742,Medtr1g059090,1,21763914
2743,Medtr1g059080,1,21776265
2744,Medtr1g059060,1,21781636
2745,Medtr1g058990,1,21814370
2746,Medtr1g058980,1,21818781
2747,Medtr1g058960,1,21825289
2748,Medtr1g058950,1,21826405
2749,Medtr1g058940,1,21827410
2750,Medtr1g052810,1,21845696
2751,Medtr1g058880,1,21850505
2752,Medtr1g058870,1,21855113
2753,Medtr1g058800,1,21883329
2754,Medtr1g058760,1,21897222
2755,Medtr1g052835,1,21901028
2756,Medtr1g052845,1,21913058
2757,Medtr1g052840,1,21909391
2758,Medtr1g052850,1,21917161
2759,Medtr1g052855,1,21918516
2760,Medtr1g052865,1,21922691
2761,Medtr1g052870,1,21925287
2762,Medtr1g052875,1,21926168
2763,Medtr1g052880,1,21932696
2764,Medtr1g052885,1,21941333
2765,Medtr1g052890,1,21942465
2766,Medtr1g052915,1,21970998
2767,Medtr1g052925,1,21977378
2768,Medtr1g052955,1,21993468
2769,Medtr1g052970,1,22003509
2770,Medtr1g052980,1,22014585
2771,Medtr1g053025,1,22054473
2772,Medtr1g053035,1,22062955
2773,Medtr1g053050,1,22075971
2774,Medtr1g053065,1,22088892
2775,Medtr1g053070,1,22098189
2776,Medtr1g053075,1,22108664
2777,Medtr1g053125,1,22152955
2778,Medtr1g053130,1,22155245
2779,Medtr1g053150,1,22168869
2780,Medtr1g053160,1,22174189
2781,Medtr1g053175,1,22206725
2782,Medtr1g053180,1,22210159
2783,Medtr1g053190,1,22222526
2784,Medtr1g053255,1,22315601
2785,Medtr1g053265,1,22335059
2786,Medtr1g053260,1,22334204
2787,Medtr1g053270,1,22337040
2788,Medtr1g053275,1,22345339
2789,Medtr1g053285,1,22347602
2790,Medtr1g053290,1,22349513
2791,Medtr1g053295,1,22356502
2792,Medtr1g053315,1,22378573
2793,Medtr1g053320,1,22382805
2794,Medtr1g053325,1,22388314
2795,Medtr1g053330,1,22389808
2796,Medtr1g053360,1,22415727
2797,Medtr1g053380,1,22434663
2798,Medtr1g053405,1,22455964
2799,Medtr1g053410,1,22459312
2800,Medtr1g053420,1,22466117
2801,Medtr1g053430,1,22469741
2802,Medtr1g053435,1,22473646
2803,Medtr1g053470,1,22510215
2804,Medtr1g053480,1,22516955
2805,Medtr1g053485,1,22519488
2806,Medtr1g053510,1,22535003
2807,Medtr1g053515,1,22539300
2808,Medtr1g053520,1,22547602
2809,Medtr1g053525,1,22553032
2810,Medtr1g053530,1,22564015
2811,Medtr1g053560,1,22587409
2812,Medtr1g053570,1,22592862
2813,Medtr1g053575,1,22597045
2814,Medtr1g053590,1,22605070
2815,Medtr1g053600,1,22609360
2816,Medtr1g053615,1,22616055
2817,Medtr1g053620,1,22617601
2818,Medtr1g053625,1,22622341
2819,Medtr1g053630,1,22625611
2820,Medtr1g053640,1,22636728
2821,Medtr1g053645,1,22637576
2822,Medtr1g053665,1,22645562
2823,Medtr1g053685,1,22661608
2824,Medtr1g053700,1,22669496
2825,Medtr1g053705,1,22673464
2826,Medtr1g053715,1,22678198
2827,Medtr1g053735,1,22691949
2828,Medtr1g053780,1,22768092
2829,Medtr1g053785,1,22771943
2830,Medtr1g053790,1,22773050
2831,Medtr1g053800,1,22780215
2832,Medtr1g053830,1,22810137
2833,Medtr1g053835,1,22812167
2834,Medtr1g053845,1,22819901
2835,Medtr1g053860,1,22832391
2836,Medtr1g053900,1,22869609
2837,Medtr1g053905,1,22873785
2838,Medtr1g053910,1,22885723
2839,Medtr1g053930,1,22901608
2840,Medtr1g053955,1,22924323
2841,Medtr1g053965,1,22948996
2842,Medtr1g053960,1,22947319
2843,Medtr1g053970,1,22952779
2844,Medtr1g053975,1,22955358
2845,Medtr1g054035,1,23029056
2846,Medtr1g054045,1,23037207
2847,Medtr1g054050,1,23038149
2848,Medtr1g054055,1,23040618
2849,Medtr1g054070,1,23048464
2850,Medtr1g054100,1,23073265
2851,Medtr1g054110,1,23089969
2852,Medtr1g054150,1,23162910
2853,Medtr1g054165,1,23176983
2854,Medtr1g054175,1,23187078
2855,Medtr1g054185,1,23200459
2856,Medtr1g054195,1,23203866
2857,Medtr1g054205,1,23229599
2858,Medtr1g054210,1,23234618
2859,Medtr1g054220,1,23255567
2860,Medtr1g054240,1,23283282
2861,Medtr1g054245,1,23287319
2862,Medtr1g054260,1,23305014
2863,Medtr1g054265,1,23310044
2864,Medtr1g054270,1,23311326
2865,Medtr1g054280,1,23323943
2866,Medtr1g054285,1,23334986
2867,Medtr1g054300,1,23359694
2868,Medtr1g054305,1,23369732
2869,Medtr1g054310,1,23381114
2870,Medtr1g054315,1,23385967
2871,Medtr1g054325,1,23394020
2872,Medtr1g054335,1,23400280
2873,Medtr1g054340,1,23406738
2874,Medtr1g054355,1,23423188
2875,Medtr1g054360,1,23432613
2876,Medtr1g054365,1,23436987
2877,Medtr1g054370,1,23444622
2878,Medtr1g054380,1,23457758
2879,Medtr1g054385,1,23462311
2880,Medtr1g054450,1,23522533
2881,Medtr1g054455,1,23538605
2882,Medtr1g054465,1,23552590
2883,Medtr1g054470,1,23557291
2884,Medtr1g054480,1,23562087
2885,Medtr1g054485,1,23568504
2886,Medtr1g054495,1,23574252
2887,Medtr1g054525,1,23595914
2888,Medtr1g054530,1,23598372
2889,Medtr1g054535,1,23604491
2890,Medtr1g054540,1,23617550
2891,Medtr1g054545,1,23636685
2892,Medtr1g054550,1,23650771
2893,Medtr1g054555,1,23666147
2894,Medtr1g054565,1,23673520
2895,Medtr1g054570,1,23676020
2896,Medtr1g054575,1,23681445
2897,Medtr1g054580,1,23687334
2898,Medtr1g054585,1,23694587
2899,Medtr1g054590,1,23698009
2900,Medtr1g054600,1,23702500
2901,Medtr1g054605,1,23714281
2902,Medtr1g054620,1,23734463
2903,Medtr1g054625,1,23744064
2904,Medtr1g054630,1,23750953
2905,Medtr1g054635,1,23767954
2906,Medtr1g054650,1,23780976
2907,Medtr1g054655,1,23786289
2908,Medtr1g054660,1,23789013
2909,Medtr1g054665,1,23794876
2910,Medtr1g054670,1,23801299
2911,Medtr1g054675,1,23811233
2912,Medtr1g054680,1,23816418
2913,Medtr1g054690,1,23823561
2914,Medtr1g054710,1,23862430
2915,Medtr1g054715,1,23886620
2916,Medtr1g054725,1,23895769
2917,Medtr1g054730,1,23898621
2918,Medtr1g054735,1,23900602
2919,Medtr1g054740,1,23914653
2920,Medtr1g054745,1,23921064
2921,Medtr1g054750,1,23929382
2922,Medtr1g054765,1,23936722
2923,Medtr1g054775,1,23942081
2924,Medtr1g054790,1,23976189
2925,Medtr1g054795,1,23988108
2926,Medtr1g054800,1,23995133
2927,Medtr1g054815,1,24002435
2928,Medtr1g054825,1,24008217
2929,Medtr1g054835,1,24015959
2930,Medtr1g054840,1,24027760
2931,Medtr1g054850,1,24032336
2932,Medtr1g054855,1,24036917
2933,Medtr1g054865,1,24041840
2934,Medtr1g054880,1,24060472
2935,Medtr1g054885,1,24065884
2936,Medtr1g054905,1,24082800
2937,Medtr1g054930,1,24112304
2938,Medtr1g054935,1,24118450
2939,Medtr1g054940,1,24131662
2940,Medtr1g054950,1,24138441
2941,Medtr1g054960,1,24143879
2942,Medtr1g054965,1,24148207
2943,Medtr1g054975,1,24161104
2944,Medtr1g054980,1,24163058
2945,Medtr1g054990,1,24174417
2946,Medtr1g055000,1,24191837
2947,Medtr1g055005,1,24193136
2948,Medtr1g055015,1,24199739
2949,Medtr1g055030,1,24214913
2950,Medtr1g055035,1,24216441
2951,Medtr1g055045,1,24221772
2952,Medtr1g055050,1,24222936
2953,Medtr1g055055,1,24233264
2954,Medtr1g055065,1,24242636
2955,Medtr1g055070,1,24246276
2956,Medtr1g055080,1,24256181
2957,Medtr1g055085,1,24261070
2958,Medtr1g055090,1,24266849
2959,Medtr1g055115,1,24287923
2960,Medtr1g055120,1,24295204
2961,Medtr1g055135,1,24309570
2962,Medtr1g055145,1,24321651
2963,Medtr1g055150,1,24326936
2964,Medtr1g055160,1,24333758
2965,Medtr1g055165,1,24339939
2966,Medtr1g055175,1,24352771
2967,Medtr1g055185,1,24358763
2968,Medtr1g055195,1,24365341
2969,Medtr1g055200,1,24369342
2970,Medtr1g055205,1,24376673
2971,Medtr1g055215,1,24382440
2972,Medtr1g055235,1,24406970
2973,Medtr1g055240,1,24407768
2974,Medtr1g055250,1,24415348
2975,Medtr1g055255,1,24417898
2976,Medtr1g055265,1,24425414
2977,Medtr1g055270,1,24427203
2978,Medtr1g055290,1,24435781
2979,Medtr1g055295,1,24439721
2980,Medtr1g055300,1,24444078
2981,Medtr1g055315,1,24456343
2982,Medtr1g055325,1,24466877
2983,Medtr1g055355,1,24499033
2984,Medtr1g055365,1,24502233
2985,Medtr1g055370,1,24509462
2986,Medtr1g055375,1,24512228
2987,Medtr1g055385,1,24525978
2988,Medtr1g055390,1,24527660
2989,Medtr1g055405,1,24533368
2990,Medtr1g055415,1,24539849
2991,Medtr1g055425,1,24551966
2992,Medtr1g055440,1,24564458
2993,Medtr1g055435,1,24562031
2994,Medtr1g055445,1,24570881
2995,Medtr1g056160,1,24577487
2996,Medtr1g056180,1,24585076
2997,Medtr1g056190,1,24599768
2998,Medtr1g056200,1,24605095
2999,Medtr1g056240,1,24618504
3000,Medtr1g056260,1,24623426
3001,Medtr1g056270,1,24626548
3002,Medtr1g056280,1,24629002
3003,Medtr1g056290,1,24634581
3004,Medtr1g056325,1,24645861
3005,Medtr1g056350,1,24660116
3006,Medtr1g056370,1,24669103
3007,Medtr1g056390,1,24673253
3008,Medtr1g056455,1,24692192
3009,Medtr1g056530,1,24696883
3010,Medtr1g056520,1,24700218
3011,Medtr1g056550,1,24709062
3012,Medtr1g056560,1,24713909
3013,Medtr1g056490,1,24729204
3014,Medtr1g056470,1,24743876
3015,Medtr1g056460,1,24750467
3016,Medtr1g056640,1,24772577
3017,Medtr1g056650,1,24776375
3018,Medtr1g056700,1,24802464
3019,Medtr1g056710,1,24804848
3020,Medtr1g056720,1,24806695
3021,Medtr1g056740,1,24817514
3022,Medtr1g056790,1,24848694
3023,Medtr1g056800,1,24856332
3024,Medtr1g056810,1,24878803
3025,Medtr1g056840,1,24889606
3026,Medtr1g056860,1,24897684
3027,Medtr1g056870,1,24898555
3028,Medtr1g056880,1,24906046
3029,Medtr1g056890,1,24911996
3030,Medtr1g056910,1,24920395
3031,Medtr1g056920,1,24924543
3032,Medtr1g056930,1,24926850
3033,Medtr1g105160,1,24967445
3034,Medtr1g105150,1,24968899
3035,Medtr1g105130,1,24984621
3036,Medtr1g105120,1,24990496
3037,Medtr1g105110,1,24993884
3038,Medtr1g056990,1,25002944
3039,Medtr1g105090,1,25004964
3040,Medtr1g057000,1,25016340
3041,Medtr1g057010,1,25019116
3042,Medtr1g105230,1,25023304
3043,Medtr1g057020,1,25024296
3044,Medtr1g057030,1,25037643
3045,Medtr1g057100,1,25081588
3046,Medtr1g057110,1,25083516
3047,Medtr1g057130,1,25097782
3048,Medtr1g057140,1,25109586
3049,Medtr1g057150,1,25117416
3050,Medtr1g057160,1,25122651
3051,Medtr1g057190,1,25138944
3052,Medtr1g057220,1,25153036
3053,Medtr1g057230,1,25157336
3054,Medtr1g057240,1,25159452
3055,Medtr1g057250,1,25163467
3056,Medtr1g057270,1,25169254
3057,Medtr1g057280,1,25174609
3058,Medtr1g057290,1,25176238
3059,Medtr1g057300,1,25179798
3060,Medtr1g057310,1,25183796
3061,Medtr1g057320,1,25188625
3062,Medtr1g057360,1,25225226
3063,Medtr1g057370,1,25228737
3064,Medtr1g057380,1,25230674
3065,Medtr1g057390,1,25231811
3066,Medtr1g057400,1,25237296
3067,Medtr1g057410,1,25241238
3068,Medtr1g057420,1,25246887
3069,Medtr1g057430,1,25250581
3070,Medtr1g057450,1,25257099
3071,Medtr1g057460,1,25269821
3072,Medtr1g057550,1,25275743
3073,Medtr1g057560,1,25284171
3074,Medtr1g057570,1,25292309
3075,Medtr1g057590,1,25300036
3076,Medtr1g057600,1,25303123
3077,Medtr1g057640,1,25337447
3078,Medtr1g057650,1,25339608
3079,Medtr1g057670,1,25348228
3080,Medtr1g057690,1,25354425
3081,Medtr1g057700,1,25356979
3082,Medtr1g057710,1,25369256
3083,Medtr1g057730,1,25392756
3084,Medtr1g057740,1,25396214
3085,Medtr1g057760,1,25402799
3086,Medtr1g057770,1,25405182
3087,Medtr1g057790,1,25416121
3088,Medtr1g057800,1,25426592
3089,Medtr1g057810,1,25428949
3090,Medtr1g057820,1,25433438
3091,Medtr1g057830,1,25434640
3092,Medtr1g057850,1,25449538
3093,Medtr1g057860,1,25459007
3094,Medtr1g057870,1,25461420
3095,Medtr1g057880,1,25474368
3096,Medtr1g057890,1,25477703
3097,Medtr1g057900,1,25480387
3098,Medtr1g057920,1,25487771
3099,Medtr1g057940,1,25495866
3100,Medtr1g057980,1,25521596
3101,Medtr1g058000,1,25530909
3102,Medtr1g058030,1,25539016
3103,Medtr1g058050,1,25548137
3104,Medtr1g058090,1,25566943
3105,Medtr1g058100,1,25568545
3106,Medtr1g058110,1,25574711
3107,Medtr1g058120,1,25583554
3108,Medtr1g058140,1,25592643
3109,Medtr1g058190,1,25610760
3110,Medtr1g058200,1,25616683
3111,Medtr1g058210,1,25617867
3112,Medtr1g058230,1,25629097
3113,Medtr1g058250,1,25638257
3114,Medtr1g058260,1,25640317
3115,Medtr1g058280,1,25643281
3116,Medtr1g058350,1,25690487
3117,Medtr1g058370,1,25703362
3118,Medtr1g058380,1,25704658
3119,Medtr1g058390,1,25707796
3120,Medtr1g058400,1,25724974
3121,Medtr1g058410,1,25728351
3122,Medtr1g058430,1,25733382
3123,Medtr1g058490,1,25782530
3124,Medtr1g058500,1,25790300
3125,Medtr1g058510,1,25791161
3126,Medtr1g058520,1,25794041
3127,Medtr1g058540,1,25796910
3128,Medtr1g058550,1,25802033
3129,Medtr1g058560,1,25808737
3130,Medtr1g058570,1,25815748
3131,Medtr1g058590,1,25824658
3132,Medtr1g058600,1,25827817
3133,Medtr1g058610,1,25831446
3134,Medtr1g059520,1,25836503
3135,Medtr1g059560,1,25869044
3136,Medtr1g059580,1,25883687
3137,Medtr1g059590,1,25889965
3138,Medtr1g059610,1,25902172
3139,Medtr1g059620,1,25918132
3140,Medtr1g059630,1,25919444
3141,Medtr1g059640,1,25928567
3142,Medtr1g059650,1,25932034
3143,Medtr1g059660,1,25939767
3144,Medtr1g059670,1,25943648
3145,Medtr1g059690,1,25948219
3146,Medtr1g059700,1,25950771
3147,Medtr1g059720,1,25971195
3148,Medtr1g059730,1,25975508
3149,Medtr1g059760,1,26001006
3150,Medtr1g059770,1,26007846
3151,Medtr1g059780,1,26014171
3152,Medtr1g059790,1,26015766
3153,Medtr1g059810,1,26029503
3154,Medtr1g059820,1,26034796
3155,Medtr1g059830,1,26036249
3156,Medtr1g059840,1,26044037
3157,Medtr1g059860,1,26052697
3158,Medtr1g059880,1,26065597
3159,Medtr1g059890,1,26068301
3160,Medtr1g059900,1,26071156
3161,Medtr1g059930,1,26085947
3162,Medtr1g059940,1,26090175
3163,Medtr1g059960,1,26103090
3164,Medtr1g059970,1,26109986
3165,Medtr1g059990,1,26122326
3166,Medtr1g060010,1,26124963
3167,Medtr1g060030,1,26136298
3168,Medtr1g060040,1,26151298
3169,Medtr1g060050,1,26155444
3170,Medtr1g060060,1,26156957
3171,Medtr1g060070,1,26159830
3172,Medtr1g060080,1,26163010
3173,Medtr1g060090,1,26168868
3174,Medtr1g060100,1,26170255
3175,Medtr1g060110,1,26173333
3176,Medtr1g060130,1,26177694
3177,Medtr1g060120,1,26175251
3178,Medtr1g060140,1,26180509
3179,Medtr1g060150,1,26184138
3180,Medtr1g060170,1,26195238
3181,Medtr1g060190,1,26203086
3182,Medtr1g060240,1,26219783
3183,Medtr1g060280,1,26234650
3184,Medtr1g060290,1,26236709
3185,Medtr1g060300,1,26237608
3186,Medtr1g060310,1,26249859
3187,Medtr1g060360,1,26274863
3188,Medtr1g060380,1,26281530
3189,Medtr1g060400,1,26290452
3190,Medtr1g060420,1,26295171
3191,Medtr1g060410,1,26292079
3192,Medtr1g060430,1,26302785
3193,Medtr1g060440,1,26304328
3194,Medtr1g060460,1,26309322
3195,Medtr1g060470,1,26310591
3196,Medtr1g060490,1,26320337
3197,Medtr1g060500,1,26327139
3198,Medtr1g060520,1,26335162
3199,Medtr1g060530,1,26342629
3200,Medtr1g060540,1,26346470
3201,Medtr1g060550,1,26347876
3202,Medtr1g060570,1,26356132
3203,Medtr1g060580,1,26357922
3204,Medtr1g060590,1,26373830
3205,Medtr1g060600,1,26385779
3206,Medtr1g060610,1,26389644
3207,Medtr1g060620,1,26394112
3208,Medtr1g060660,1,26411115
3209,Medtr1g060670,1,26411978
3210,Medtr1g060680,1,26415641
3211,Medtr1g060700,1,26426169
3212,Medtr1g060720,1,26435575
3213,Medtr1g060730,1,26441364
3214,Medtr1g060740,1,26454644
3215,Medtr1g060750,1,26463917
3216,Medtr1g060780,1,26478939
3217,Medtr1g060790,1,26480704
3218,Medtr1g060820,1,26492560
3219,Medtr1g060830,1,26494753
3220,Medtr1g060840,1,26495746
3221,Medtr1g060850,1,26498366
3222,Medtr1g060860,1,26501810
3223,Medtr1g060880,1,26519876
3224,Medtr1g060890,1,26523784
3225,Medtr1g060910,1,26538338
3226,Medtr1g060930,1,26545342
3227,Medtr1g060940,1,26550783
3228,Medtr1g060990,1,26597350
3229,Medtr1g061000,1,26613836
3230,Medtr1g061050,1,26628824
3231,Medtr1g061080,1,26642061
3232,Medtr1g061090,1,26645248
3233,Medtr1g061100,1,26649372
3234,Medtr1g061110,1,26654869
3235,Medtr1g061120,1,26664590
3236,Medtr1g061130,1,26665891
3237,Medtr1g061160,1,26677944
3238,Medtr1g061170,1,26682280
3239,Medtr1g061190,1,26689191
3240,Medtr1g061220,1,26739931
3241,Medtr1g061230,1,26758901
3242,Medtr1g061240,1,26772409
3243,Medtr1g061250,1,26778874
3244,Medtr1g061260,1,26780693
3245,Medtr1g061270,1,26782577
3246,Medtr1g061280,1,26788888
3247,Medtr1g061300,1,26802575
3248,Medtr1g061330,1,26812009
3249,Medtr1g061340,1,26815364
3250,Medtr1g061510,1,26829247
3251,Medtr1g061520,1,26841460
3252,Medtr1g061530,1,26846015
3253,Medtr1g061540,1,26861749
3254,Medtr1g061550,1,26864172
3255,Medtr1g061560,1,26865809
3256,Medtr1g061570,1,26871963
3257,Medtr1g061590,1,26888030
3258,Medtr1g061600,1,26891384
3259,Medtr1g061610,1,26902007
3260,Medtr1g061630,1,26911548
3261,Medtr1g061640,1,26919086
3262,Medtr1g061650,1,26925809
3263,Medtr1g061660,1,26931602
3264,Medtr1g061670,1,26935483
3265,Medtr1g061690,1,26945404
3266,Medtr1g061710,1,26956544
3267,Medtr1g061730,1,26968527
3268,Medtr1g061740,1,26970443
3269,Medtr1g061760,1,26972832
3270,Medtr1g061780,1,26978599
3271,Medtr1g061790,1,26980180
3272,Medtr1g061800,1,26984252
3273,Medtr1g061840,1,27008465
3274,Medtr1g061850,1,27011727
3275,Medtr1g061860,1,27015416
3276,Medtr1g061870,1,27025443
3277,Medtr1g061895,1,27037911
3278,Medtr1g061900,1,27039145
3279,Medtr1g061910,1,27040623
3280,Medtr1g061930,1,27056454
3281,Medtr1g061940,1,27058665
3282,Medtr1g061970,1,27069344
3283,Medtr1g062250,1,27078838
3284,Medtr1g062170,1,27094332
3285,Medtr1g062160,1,27096973
3286,Medtr1g062150,1,27100140
3287,Medtr1g062130,1,27111580
3288,Medtr1g062120,1,27116615
3289,Medtr1g062110,1,27121978
3290,Medtr1g062190,1,27135478
3291,Medtr1g062200,1,27144688
3292,Medtr1g062290,1,27154287
3293,Medtr1g062300,1,27156359
3294,Medtr1g062320,1,27186247
3295,Medtr1g062330,1,27195814
3296,Medtr1g062340,1,27207364
3297,Medtr1g062350,1,27214735
3298,Medtr1g062360,1,27218553
3299,Medtr1g062370,1,27220618
3300,Medtr1g062380,1,27223820
3301,Medtr1g062390,1,27230442
3302,Medtr1g062410,1,27241534
3303,Medtr1g062430,1,27251749
3304,Medtr1g062440,1,27261430
3305,Medtr1g062470,1,27290511
3306,Medtr1g062480,1,27297665
3307,Medtr1g062500,1,27319297
3308,Medtr1g062510,1,27333566
3309,Medtr1g062530,1,27347414
3310,Medtr1g062540,1,27358017
3311,Medtr1g062580,1,27384762
3312,Medtr1g062590,1,27388450
3313,Medtr1g062620,1,27400992
3314,Medtr1g062630,1,27409489
3315,Medtr1g062640,1,27415673
3316,Medtr1g062650,1,27423091
3317,Medtr1g062660,1,27432301
3318,Medtr1g062670,1,27434525
3319,Medtr1g062690,1,27443237
3320,Medtr1g062710,1,27448210
3321,Medtr1g062740,1,27470312
3322,Medtr1g062750,1,27482804
3323,Medtr1g062760,1,27495849
3324,Medtr1g062770,1,27499084
3325,Medtr1g062780,1,27508558
3326,Medtr1g062840,1,27527086
3327,Medtr1g062850,1,27531440
3328,Medtr1g062860,1,27539220
3329,Medtr1g062870,1,27553929
3330,Medtr1g062880,1,27559939
3331,Medtr1g062890,1,27585225
